Call,Response
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love thai food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love thai food <system> where should it be <query> beijing please,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love thai food <system> where should it be <user> beijing please <system> how many people would be in your party <query> we will be four,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love thai food <system> where should it be <user> beijing please <system> how many people would be in your party <user> we will be four <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love thai food <system> where should it be <user> beijing please <system> how many people would be in your party <user> we will be four <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call thai beijing four moderate
<query> may i have a table with cantonese cuisine,i'm on it
<context> <user> may i have a table with cantonese cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table with cantonese cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> in hanoi,how many people would be in your party
<context> <user> may i have a table with cantonese cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in hanoi <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> may i have a table with cantonese cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in hanoi <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> may i have a table with cantonese cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in hanoi <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese hanoi six expensive
