Call,Response
<query> hello,hello what can i help you with today
<KB> resto_beijing_expensive_thai_8stars <R_cuisine> thai <R_address> resto_beijing_expensive_thai_8stars_address <R_location> beijing <R_number> two <R_price> expensive <R_rating> 8 <context> <user> hello <system> hello what can i help you with today <query> i'd like to book a table at resto_beijing_expensive_thai_8stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_hanoi_cheap_korean_7stars <R_cuisine> korean <R_address> resto_hanoi_cheap_korean_7stars_address <R_location> hanoi <R_number> six <R_price> cheap <R_rating> 7 <context> <user> hello <system> hello what can i help you with today <query> can you book a table at resto_hanoi_cheap_korean_7stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_bangkok_cheap_japanese_1stars <R_cuisine> japanese <R_address> resto_bangkok_cheap_japanese_1stars_address <R_location> bangkok <R_number> eight <R_price> cheap <R_rating> 1 <context> <user> hello <system> hello what can i help you with today <query> i'd like to book a table at resto_bangkok_cheap_japanese_1stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_bangkok_moderate_vietnamese_4stars <R_cuisine> vietnamese <R_address> resto_bangkok_moderate_vietnamese_4stars_address <R_location> bangkok <R_number> four <R_price> moderate <R_rating> 4 <context> <user> hello <system> hello what can i help you with today <query> may i have a table at resto_bangkok_moderate_vietnamese_4stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_hanoi_expensive_cantonese_7stars <R_cuisine> cantonese <R_address> resto_hanoi_expensive_cantonese_7stars_address <R_location> hanoi <R_number> six <R_price> expensive <R_rating> 7 <context> <user> good morning <system> hello what can i help you with today <query> may i have a table at resto_hanoi_expensive_cantonese_7stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_seoul_moderate_vietnamese_5stars <R_cuisine> vietnamese <R_address> resto_seoul_moderate_vietnamese_5stars_address <R_location> seoul <R_number> four <R_price> moderate <R_rating> 5 <context> <user> good morning <system> hello what can i help you with today <query> can you make a restaurant reservation at resto_seoul_moderate_vietnamese_5stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_tokyo_expensive_cantonese_8stars <R_cuisine> cantonese <R_address> resto_tokyo_expensive_cantonese_8stars_address <R_location> tokyo <R_number> six <R_price> expensive <R_rating> 8 <context> <user> hi <system> hello what can i help you with today <query> may i have a table at resto_tokyo_expensive_cantonese_8stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_bangkok_expensive_korean_5stars <R_cuisine> korean <R_address> resto_bangkok_expensive_korean_5stars_address <R_location> bangkok <R_number> six <R_price> expensive <R_rating> 5 <context> <user> hi <system> hello what can i help you with today <query> can you book a table at resto_bangkok_expensive_korean_5stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_tokyo_expensive_cantonese_7stars <R_cuisine> cantonese <R_address> resto_tokyo_expensive_cantonese_7stars_address <R_location> tokyo <R_number> four <R_price> expensive <R_rating> 7 <context> <user> hello <system> hello what can i help you with today <query> can you book a table at resto_tokyo_expensive_cantonese_7stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_seoul_moderate_vietnamese_4stars <R_cuisine> vietnamese <R_address> resto_seoul_moderate_vietnamese_4stars_address <R_location> seoul <R_number> eight <R_price> moderate <R_rating> 4 <context> <user> hi <system> hello what can i help you with today <query> i'd like to book a table at resto_seoul_moderate_vietnamese_4stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_beijing_moderate_cantonese_3stars <R_cuisine> cantonese <R_address> resto_beijing_moderate_cantonese_3stars_address <R_location> beijing <R_number> six <R_price> moderate <R_rating> 3 <context> <user> hello <system> hello what can i help you with today <query> can you make a restaurant reservation at resto_beijing_moderate_cantonese_3stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_bangkok_moderate_thai_4stars <R_cuisine> thai <R_address> resto_bangkok_moderate_thai_4stars_address <R_location> bangkok <R_number> six <R_price> moderate <R_rating> 4 <context> <user> hello <system> hello what can i help you with today <query> i'd like to book a table at resto_bangkok_moderate_thai_4stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_bangkok_expensive_vietnamese_4stars <R_cuisine> vietnamese <R_address> resto_bangkok_expensive_vietnamese_4stars_address <R_location> bangkok <R_number> four <R_price> expensive <R_rating> 4 <context> <user> good morning <system> hello what can i help you with today <query> may i have a table at resto_bangkok_expensive_vietnamese_4stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_seoul_cheap_korean_3stars <R_cuisine> korean <R_address> resto_seoul_cheap_korean_3stars_address <R_location> seoul <R_number> six <R_price> cheap <R_rating> 3 <context> <user> good morning <system> hello what can i help you with today <query> i'd like to book a table at resto_seoul_cheap_korean_3stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_hanoi_expensive_japanese_1stars <R_cuisine> japanese <R_address> resto_hanoi_expensive_japanese_1stars_address <R_location> hanoi <R_number> six <R_price> expensive <R_rating> 1 <context> <user> good morning <system> hello what can i help you with today <query> can you make a restaurant reservation at resto_hanoi_expensive_japanese_1stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_seoul_expensive_korean_3stars <R_cuisine> korean <R_address> resto_seoul_expensive_korean_3stars_address <R_location> seoul <R_number> two <R_price> expensive <R_rating> 3 <context> <user> good morning <system> hello what can i help you with today <query> may i have a table at resto_seoul_expensive_korean_3stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_bangkok_cheap_thai_4stars <R_cuisine> thai <R_address> resto_bangkok_cheap_thai_4stars_address <R_location> bangkok <R_number> six <R_price> cheap <R_rating> 4 <context> <user> hi <system> hello what can i help you with today <query> can you book a table at resto_bangkok_cheap_thai_4stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_beijing_moderate_japanese_5stars <R_cuisine> japanese <R_address> resto_beijing_moderate_japanese_5stars_address <R_location> beijing <R_number> two <R_price> moderate <R_rating> 5 <context> <user> good morning <system> hello what can i help you with today <query> may i have a table at resto_beijing_moderate_japanese_5stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_tokyo_expensive_cantonese_2stars <R_cuisine> cantonese <R_address> resto_tokyo_expensive_cantonese_2stars_address <R_location> tokyo <R_number> six <R_price> expensive <R_rating> 2 <context> <user> hello <system> hello what can i help you with today <query> can you make a restaurant reservation at resto_tokyo_expensive_cantonese_2stars,great let me do the reservation
<query> good morning,hello what can i help you with today
<KB> resto_seoul_cheap_cantonese_2stars <R_cuisine> cantonese <R_address> resto_seoul_cheap_cantonese_2stars_address <R_location> seoul <R_number> two <R_price> cheap <R_rating> 2 <context> <user> good morning <system> hello what can i help you with today <query> can you book a table at resto_seoul_cheap_cantonese_2stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_beijing_cheap_vietnamese_6stars <R_cuisine> vietnamese <R_address> resto_beijing_cheap_vietnamese_6stars_address <R_location> beijing <R_number> eight <R_price> cheap <R_rating> 6 <context> <user> hi <system> hello what can i help you with today <query> i'd like to book a table at resto_beijing_cheap_vietnamese_6stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_beijing_cheap_thai_1stars <R_cuisine> thai <R_address> resto_beijing_cheap_thai_1stars_address <R_location> beijing <R_number> two <R_price> cheap <R_rating> 1 <context> <user> hello <system> hello what can i help you with today <query> can you book a table at resto_beijing_cheap_thai_1stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_hanoi_expensive_thai_4stars <R_cuisine> thai <R_address> resto_hanoi_expensive_thai_4stars_address <R_location> hanoi <R_number> four <R_price> expensive <R_rating> 4 <context> <user> hi <system> hello what can i help you with today <query> can you book a table at resto_hanoi_expensive_thai_4stars,great let me do the reservation
<query> hi,hello what can i help you with today
<KB> resto_hanoi_expensive_cantonese_1stars <R_cuisine> cantonese <R_address> resto_hanoi_expensive_cantonese_1stars_address <R_location> hanoi <R_number> six <R_price> expensive <R_rating> 1 <context> <user> hi <system> hello what can i help you with today <query> i'd like to book a table at resto_hanoi_expensive_cantonese_1stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_bangkok_moderate_thai_3stars <R_cuisine> thai <R_address> resto_bangkok_moderate_thai_3stars_address <R_location> bangkok <R_number> four <R_price> moderate <R_rating> 3 <context> <user> hello <system> hello what can i help you with today <query> can you book a table at resto_bangkok_moderate_thai_3stars,great let me do the reservation
<query> hello,hello what can i help you with today
<KB> resto_hanoi_expensive_thai_7stars <R_cuisine> thai <R_address> resto_hanoi_expensive_thai_7stars_address <R_location> hanoi <R_number> six <R_price> expensive <R_rating> 7 <context> <user> hello <system> hello what can i help you with today <query> can you book a table at resto_hanoi_expensive_thai_7stars,great let me do the reservation
