Call,Response,Count
i am looking for a expensive restaurant,ok let me look into some options for you,910
<SILENCE>,api_call thai beijing two expensive,910
can you make a restaurant reservation in beijing,i'm on it,911
<SILENCE>,any preference on a type of cuisine,911
i love thai food,how many people would be in your party,911
for two people please,which price range are looking for,911
i am looking for a cheap restaurant,ok let me look into some options for you,911
<SILENCE>,api_call thai beijing two cheap,911
can you book a table in a moderate price range with korean food,i'm on it,912
<SILENCE>,where should it be,912
seoul please,how many people would be in your party,912
we will be eight,ok let me look into some options for you,912
<SILENCE>,api_call korean seoul eight moderate,912
can you book a table in a cheap price range,i'm on it,913
<SILENCE>,any preference on a type of cuisine,913
with vietnamese food,where should it be,913
bangkok please,how many people would be in your party,913
for six people please,ok let me look into some options for you,913
<SILENCE>,api_call vietnamese bangkok six cheap,913
i'd like to book a table with thai cuisine in tokyo for two,i'm on it,914
<SILENCE>,which price range are looking for,914
i am looking for a cheap restaurant,ok let me look into some options for you,914
<SILENCE>,api_call thai tokyo two cheap,914
i'd like to book a table in bangkok in a expensive price range,i'm on it,915
<SILENCE>,any preference on a type of cuisine,915
with cantonese cuisine,how many people would be in your party,915
for six people please,ok let me look into some options for you,915
<SILENCE>,api_call cantonese bangkok six expensive,915
can you book a table for six people in a cheap price range,i'm on it,916
<SILENCE>,any preference on a type of cuisine,916
with japanese food,where should it be,916
hanoi please,ok let me look into some options for you,916
<SILENCE>,api_call japanese hanoi six cheap,916
can you make a restaurant reservation in a cheap price range for eight in tokyo with cantonese cuisine,i'm on it,917
<SILENCE>,ok let me look into some options for you,917
<SILENCE>,api_call cantonese tokyo eight cheap,917
may i have a table with korean cuisine in beijing for six in a moderate price range,i'm on it,918
<SILENCE>,ok let me look into some options for you,918
<SILENCE>,api_call korean beijing six moderate,918
can you make a restaurant reservation with vietnamese cuisine in a expensive price range in seoul for two,i'm on it,919
<SILENCE>,ok let me look into some options for you,919
<SILENCE>,api_call vietnamese seoul two expensive,919
can you book a table in seoul for eight people,i'm on it,920
<SILENCE>,any preference on a type of cuisine,920
with cantonese food,which price range are looking for,920
i am looking for a expensive restaurant,ok let me look into some options for you,920
<SILENCE>,api_call cantonese seoul eight expensive,920
i'd like to book a table for two people in a expensive price range,i'm on it,921
<SILENCE>,any preference on a type of cuisine,921
with thai cuisine,where should it be,921
tokyo please,ok let me look into some options for you,921
<SILENCE>,api_call thai tokyo two expensive,921
may i have a table,i'm on it,922
<SILENCE>,any preference on a type of cuisine,922
with thai food,where should it be,922
seoul please,how many people would be in your party,922
we will be six,which price range are looking for,922
in a moderate price range please,ok let me look into some options for you,922
<SILENCE>,api_call thai seoul six moderate,922
can you make a restaurant reservation in a moderate price range in bangkok,i'm on it,923
<SILENCE>,any preference on a type of cuisine,923
with cantonese food,how many people would be in your party,923
we will be six,ok let me look into some options for you,923
<SILENCE>,api_call cantonese bangkok six moderate,923
can you make a restaurant reservation for four in a moderate price range with japanese food in seoul,i'm on it,924
<SILENCE>,ok let me look into some options for you,924
<SILENCE>,api_call japanese seoul four moderate,924
i'd like to book a table with japanese cuisine in a expensive price range,i'm on it,925
<SILENCE>,where should it be,925
hanoi please,how many people would be in your party,925
for four please,ok let me look into some options for you,925
<SILENCE>,api_call japanese hanoi four expensive,925
can you book a table in seoul in a cheap price range,i'm on it,926
<SILENCE>,any preference on a type of cuisine,926
i love korean food,how many people would be in your party,926
for eight please,ok let me look into some options for you,926
<SILENCE>,api_call korean seoul eight cheap,926
may i have a table,i'm on it,927
<SILENCE>,any preference on a type of cuisine,927
i love cantonese food,where should it be,927
in tokyo,how many people would be in your party,927
we will be eight,which price range are looking for,927
i am looking for a cheap restaurant,ok let me look into some options for you,927
<SILENCE>,api_call cantonese tokyo eight cheap,927
can you book a table,i'm on it,928
<SILENCE>,any preference on a type of cuisine,928
with japanese cuisine,where should it be,928
seoul please,how many people would be in your party,928
for four people please,which price range are looking for,928
i am looking for a cheap restaurant,ok let me look into some options for you,928
<SILENCE>,api_call japanese seoul four cheap,928
may i have a table in a expensive price range,i'm on it,929
<SILENCE>,any preference on a type of cuisine,929
with korean food,where should it be,929
in bangkok,how many people would be in your party,929
for six people please,ok let me look into some options for you,929
<SILENCE>,api_call korean bangkok six expensive,929
can you book a table in a cheap price range with cantonese food,i'm on it,930
<SILENCE>,where should it be,930
in bangkok,how many people would be in your party,930
for eight please,ok let me look into some options for you,930
<SILENCE>,api_call cantonese bangkok eight cheap,930
may i have a table in hanoi with thai cuisine for six people,i'm on it,931
<SILENCE>,which price range are looking for,931
i am looking for a cheap restaurant,ok let me look into some options for you,931
