Call,Response,Count
<SILENCE>,api_call indian madrid eight cheap,959
can you make a restaurant reservation with spanish cuisine in bombay,i'm on it,960
<SILENCE>,how many people would be in your party,960
for four people please,which price range are looking for,960
i am looking for a expensive restaurant,ok let me look into some options for you,960
<SILENCE>,api_call spanish bombay four expensive,960
may i have a table,i'm on it,961
<SILENCE>,any preference on a type of cuisine,961
with french food,where should it be,961
in paris,how many people would be in your party,961
we will be six,which price range are looking for,961
i am looking for a cheap restaurant,ok let me look into some options for you,961
<SILENCE>,api_call french paris six cheap,961
i'd like to book a table with british cuisine,i'm on it,962
<SILENCE>,where should it be,962
paris please,how many people would be in your party,962
we will be two,which price range are looking for,962
in a moderate price range please,ok let me look into some options for you,962
<SILENCE>,api_call british paris two moderate,962
i'd like to book a table for two people in a expensive price range with spanish cuisine,i'm on it,963
<SILENCE>,where should it be,963
rome please,ok let me look into some options for you,963
<SILENCE>,api_call spanish rome two expensive,963
i'd like to book a table in a expensive price range in paris,i'm on it,964
<SILENCE>,any preference on a type of cuisine,964
with french cuisine,how many people would be in your party,964
we will be six,ok let me look into some options for you,964
<SILENCE>,api_call french paris six expensive,964
may i have a table with indian food in rome in a expensive price range for two,i'm on it,965
<SILENCE>,ok let me look into some options for you,965
<SILENCE>,api_call indian rome two expensive,965
i'd like to book a table for four in a expensive price range,i'm on it,966
<SILENCE>,any preference on a type of cuisine,966
with indian cuisine,where should it be,966
london please,ok let me look into some options for you,966
<SILENCE>,api_call indian london four expensive,966
can you make a restaurant reservation in paris for two people with british cuisine,i'm on it,967
<SILENCE>,which price range are looking for,967
in a expensive price range please,ok let me look into some options for you,967
<SILENCE>,api_call british paris two expensive,967
can you book a table,i'm on it,968
<SILENCE>,any preference on a type of cuisine,968
with indian food,where should it be,968
in london,how many people would be in your party,968
for eight people please,which price range are looking for,968
i am looking for a moderate restaurant,ok let me look into some options for you,968
<SILENCE>,api_call indian london eight moderate,968
can you make a restaurant reservation in a expensive price range,i'm on it,969
<SILENCE>,any preference on a type of cuisine,969
i love spanish food,where should it be,969
rome please,how many people would be in your party,969
we will be six,ok let me look into some options for you,969
<SILENCE>,api_call spanish rome six expensive,969
can you book a table with british food in a expensive price range for four,i'm on it,970
<SILENCE>,where should it be,970
madrid please,ok let me look into some options for you,970
<SILENCE>,api_call british madrid four expensive,970
can you book a table in a moderate price range in rome,i'm on it,971
<SILENCE>,any preference on a type of cuisine,971
with french food,how many people would be in your party,971
for six people please,ok let me look into some options for you,971
<SILENCE>,api_call french rome six moderate,971
i'd like to book a table with french food in a moderate price range for two people in london,i'm on it,972
<SILENCE>,ok let me look into some options for you,972
<SILENCE>,api_call french london two moderate,972
can you make a restaurant reservation in paris in a moderate price range for four with french food,i'm on it,973
<SILENCE>,ok let me look into some options for you,973
<SILENCE>,api_call french paris four moderate,973
can you book a table in a expensive price range,i'm on it,974
<SILENCE>,any preference on a type of cuisine,974
with indian food,where should it be,974
paris please,how many people would be in your party,974
for six people please,ok let me look into some options for you,974
<SILENCE>,api_call indian paris six expensive,974
can you book a table in a moderate price range,i'm on it,975
<SILENCE>,any preference on a type of cuisine,975
i love french food,where should it be,975
madrid please,how many people would be in your party,975
for six please,ok let me look into some options for you,975
<SILENCE>,api_call french madrid six moderate,975
