Call,Response,Count
instead could it be with italian food,sure is there anything else to update,883
instead could it be in paris,sure is there anything else to update,883
no,ok let me look into some options for you,883
<SILENCE>,api_call italian paris four expensive,883
 you rock,you're welcome,883
can you make a restaurant reservation with french food in a moderate price range for six people in paris,i'm on it,884
<SILENCE>,ok let me look into some options for you,884
<SILENCE>,api_call french paris six moderate,884
instead could it be for four people,sure is there anything else to update,884
no,ok let me look into some options for you,884
<SILENCE>,api_call french paris four moderate,884
thank you,you're welcome,884
i'd like to book a table in bombay in a moderate price range with british food for six,i'm on it,885
<SILENCE>,ok let me look into some options for you,885
<SILENCE>,api_call british bombay six moderate,885
instead could it be in madrid,sure is there anything else to update,885
actually i would prefer with italian food,sure is there anything else to update,885
instead could it be for four people,sure is there anything else to update,885
no,ok let me look into some options for you,885
<SILENCE>,api_call italian madrid four moderate,885
 thank you,you're welcome,885
can you make a restaurant reservation for four with spanish cuisine in madrid in a cheap price range,i'm on it,886
<SILENCE>,ok let me look into some options for you,886
<SILENCE>,api_call spanish madrid four cheap,886
instead could it be with italian cuisine,sure is there anything else to update,886
actually i would prefer in a moderate price range,sure is there anything else to update,886
instead could it be in rome,sure is there anything else to update,886
no,ok let me look into some options for you,886
<SILENCE>,api_call italian rome four moderate,886
 you rock,you're welcome,886
can you book a table with spanish cuisine in a moderate price range in paris for two,i'm on it,887
<SILENCE>,ok let me look into some options for you,887
<SILENCE>,api_call spanish paris two moderate,887
actually i would prefer in a expensive price range,sure is there anything else to update,887
no,ok let me look into some options for you,887
<SILENCE>,api_call spanish paris two expensive,887
thank you,you're welcome,887
may i have a table in bombay for four with french food in a cheap price range,i'm on it,888
<SILENCE>,ok let me look into some options for you,888
<SILENCE>,api_call french bombay four cheap,888
instead could it be in a moderate price range,sure is there anything else to update,888
actually i would prefer for eight,sure is there anything else to update,888
actually i would prefer in london,sure is there anything else to update,888
no,ok let me look into some options for you,888
<SILENCE>,api_call french london eight moderate,888
 thanks,you're welcome,888
can you make a restaurant reservation in a moderate price range with french cuisine in rome for eight people,i'm on it,889
<SILENCE>,ok let me look into some options for you,889
<SILENCE>,api_call french rome eight moderate,889
instead could it be in bombay,sure is there anything else to update,889
instead could it be with italian cuisine,sure is there anything else to update,889
no,ok let me look into some options for you,889
<SILENCE>,api_call italian bombay eight moderate,889
thanks,you're welcome,889
i'd like to book a table for eight people in bombay in a cheap price range with spanish cuisine,i'm on it,890
<SILENCE>,ok let me look into some options for you,890
<SILENCE>,api_call spanish bombay eight cheap,890
actually i would prefer for four,sure is there anything else to update,890
instead could it be in a moderate price range,sure is there anything else to update,890
instead could it be with british cuisine,sure is there anything else to update,890
instead could it be in madrid,sure is there anything else to update,890
no,ok let me look into some options for you,890
 <SILENCE>,api_call british madrid four moderate,890
 you rock,you're welcome,890
can you make a restaurant reservation in madrid for two in a moderate price range with indian cuisine,i'm on it,891
