Call,Response,KB,Count
 i'd like to book a table with vietnamese food in a expensive price range for eight people in hanoi,i'm on it,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_6stars ,868
 <SILENCE>,ok let me look into some options for you,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_6stars ,868
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_vietnamese_6stars,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_6stars ,868
 no i don't like that,sure let me find an other option for you,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_6stars ,868
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_vietnamese_5stars,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_6stars ,868
 no this does not work for me,sure let me find an other option for you,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_6stars ,868
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_vietnamese_4stars,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_6stars ,868
 that looks great,great let me do the reservation,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_6stars ,868
 hello,hello what can i help you with today,,869
 i'd like to book a table,i'm on it,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,869
 <SILENCE>,any preference on a type of cuisine,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,869
 with vietnamese food,where should it be,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,869
 in tokyo,how many people would be in your party,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,869
 we will be six,which price range are looking for,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,869
 in a expensive price range please,ok let me look into some options for you,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,869
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_vietnamese_6stars,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,869
 no i don't like that,sure let me find an other option for you,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,869
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_vietnamese_4stars,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,869
 that looks great,great let me do the reservation,<KB> resto_tokyo_expensive_vietnamese_3stars resto_tokyo_expensive_vietnamese_6stars ,869
 hello,hello what can i help you with today,,870
 can you book a table in a moderate price range for two in seoul with vietnamese food,i'm on it,<KB> resto_seoul_moderate_vietnamese_2stars resto_seoul_moderate_vietnamese_8stars ,870
 <SILENCE>,ok let me look into some options for you,<KB> resto_seoul_moderate_vietnamese_2stars resto_seoul_moderate_vietnamese_8stars ,870
 <SILENCE>,what do you think of this option: resto_seoul_moderate_vietnamese_8stars,<KB> resto_seoul_moderate_vietnamese_2stars resto_seoul_moderate_vietnamese_8stars ,870
 do you have something else,sure let me find an other option for you,<KB> resto_seoul_moderate_vietnamese_2stars resto_seoul_moderate_vietnamese_8stars ,870
 <SILENCE>,what do you think of this option: resto_seoul_moderate_vietnamese_2stars,<KB> resto_seoul_moderate_vietnamese_2stars resto_seoul_moderate_vietnamese_8stars ,870
 do you have something else,sure let me find an other option for you,<KB> resto_seoul_moderate_vietnamese_2stars resto_seoul_moderate_vietnamese_8stars ,870
 <SILENCE>,what do you think of this option: resto_seoul_moderate_vietnamese_1stars,<KB> resto_seoul_moderate_vietnamese_2stars resto_seoul_moderate_vietnamese_8stars ,870
 that looks great,great let me do the reservation,<KB> resto_seoul_moderate_vietnamese_2stars resto_seoul_moderate_vietnamese_8stars ,870
 hi,hello what can i help you with today,,871
 i'd like to book a table with korean food in a expensive price range for four people in seoul,i'm on it,<KB> resto_seoul_expensive_korean_2stars resto_seoul_expensive_korean_7stars ,871
 <SILENCE>,ok let me look into some options for you,<KB> resto_seoul_expensive_korean_2stars resto_seoul_expensive_korean_7stars ,871
 <SILENCE>,what do you think of this option: resto_seoul_expensive_korean_7stars,<KB> resto_seoul_expensive_korean_2stars resto_seoul_expensive_korean_7stars ,871
 no this does not work for me,sure let me find an other option for you,<KB> resto_seoul_expensive_korean_2stars resto_seoul_expensive_korean_7stars ,871
 <SILENCE>,what do you think of this option: resto_seoul_expensive_korean_4stars,<KB> resto_seoul_expensive_korean_2stars resto_seoul_expensive_korean_7stars ,871
 no i don't like that,sure let me find an other option for you,<KB> resto_seoul_expensive_korean_2stars resto_seoul_expensive_korean_7stars ,871
 <SILENCE>,what do you think of this option: resto_seoul_expensive_korean_2stars,<KB> resto_seoul_expensive_korean_2stars resto_seoul_expensive_korean_7stars ,871
 that looks great,great let me do the reservation,<KB> resto_seoul_expensive_korean_2stars resto_seoul_expensive_korean_7stars ,871
 good morning,hello what can i help you with today,,872
 can you make a restaurant reservation with thai cuisine in bangkok in a cheap price range,i'm on it,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,872
 <SILENCE>,how many people would be in your party,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,872
 for two please,ok let me look into some options for you,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,872
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_8stars,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,872
 no this does not work for me,sure let me find an other option for you,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,872
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_6stars,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,872
 no i don't like that,sure let me find an other option for you,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,872
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_5stars,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,872
 that looks great,great let me do the reservation,<KB> resto_bangkok_cheap_thai_6stars resto_bangkok_cheap_thai_8stars ,872
 hello,hello what can i help you with today,,873
 may i have a table in seoul for four people,i'm on it,<KB> resto_seoul_cheap_cantonese_4stars resto_seoul_cheap_cantonese_7stars ,873
 <SILENCE>,any preference on a type of cuisine,<KB> resto_seoul_cheap_cantonese_4stars resto_seoul_cheap_cantonese_7stars ,873
 with cantonese food,which price range are looking for,<KB> resto_seoul_cheap_cantonese_4stars resto_seoul_cheap_cantonese_7stars ,873
 in a cheap price range please,ok let me look into some options for you,<KB> resto_seoul_cheap_cantonese_4stars resto_seoul_cheap_cantonese_7stars ,873
 <SILENCE>,what do you think of this option: resto_seoul_cheap_cantonese_7stars,<KB> resto_seoul_cheap_cantonese_4stars resto_seoul_cheap_cantonese_7stars ,873
 no this does not work for me,sure let me find an other option for you,<KB> resto_seoul_cheap_cantonese_4stars resto_seoul_cheap_cantonese_7stars ,873
 <SILENCE>,what do you think of this option: resto_seoul_cheap_cantonese_4stars,<KB> resto_seoul_cheap_cantonese_4stars resto_seoul_cheap_cantonese_7stars ,873
 that looks great,great let me do the reservation,<KB> resto_seoul_cheap_cantonese_4stars resto_seoul_cheap_cantonese_7stars ,873
 hi,hello what can i help you with today,,874
 can you make a restaurant reservation,i'm on it,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,874
 <SILENCE>,any preference on a type of cuisine,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,874
 with thai food,where should it be,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,874
 tokyo please,how many people would be in your party,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,874
 for four people please,which price range are looking for,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,874
 in a expensive price range please,ok let me look into some options for you,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,874
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_7stars,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,874
 that looks great,great let me do the reservation,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,874
 hello,hello what can i help you with today,,875
 can you make a restaurant reservation in bangkok for two,i'm on it,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,875
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,875
 with cantonese cuisine,which price range are looking for,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,875
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,875
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_8stars,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,875
 it's perfect,great let me do the reservation,<KB> resto_bangkok_moderate_cantonese_7stars resto_bangkok_moderate_cantonese_8stars ,875
 hello,hello what can i help you with today,,876
 can you make a restaurant reservation,i'm on it,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 <SILENCE>,any preference on a type of cuisine,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 with vietnamese cuisine,where should it be,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 in beijing,how many people would be in your party,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 for six people please,which price range are looking for,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 in a moderate price range please,ok let me look into some options for you,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 <SILENCE>,what do you think of this option: resto_beijing_moderate_vietnamese_7stars,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 no i don't like that,sure let me find an other option for you,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 <SILENCE>,what do you think of this option: resto_beijing_moderate_vietnamese_6stars,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 no i don't like that,sure let me find an other option for you,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 <SILENCE>,what do you think of this option: resto_beijing_moderate_vietnamese_5stars,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 no this does not work for me,sure let me find an other option for you,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 <SILENCE>,what do you think of this option: resto_beijing_moderate_vietnamese_2stars,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 that looks great,great let me do the reservation,<KB> resto_beijing_moderate_vietnamese_2stars resto_beijing_moderate_vietnamese_7stars ,876
 hi,hello what can i help you with today,,877
 can you make a restaurant reservation,i'm on it,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,877
 <SILENCE>,any preference on a type of cuisine,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,877
 i love thai food,where should it be,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,877
 tokyo please,how many people would be in your party,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,877
 we will be six,which price range are looking for,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,877
 i am looking for a cheap restaurant,ok let me look into some options for you,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,877
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_thai_5stars,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,877
 do you have something else,sure let me find an other option for you,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,877
 <SILENCE>,what do you think of this option: resto_tokyo_cheap_thai_4stars,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,877
 it's perfect,great let me do the reservation,<KB> resto_tokyo_cheap_thai_2stars resto_tokyo_cheap_thai_4stars ,877
 hello,hello what can i help you with today,,878
 can you book a table,i'm on it,<KB> resto_bangkok_moderate_vietnamese_7stars resto_bangkok_moderate_vietnamese_8stars ,878
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bangkok_moderate_vietnamese_7stars resto_bangkok_moderate_vietnamese_8stars ,878
 i love vietnamese food,where should it be,<KB> resto_bangkok_moderate_vietnamese_7stars resto_bangkok_moderate_vietnamese_8stars ,878
 bangkok please,how many people would be in your party,<KB> resto_bangkok_moderate_vietnamese_7stars resto_bangkok_moderate_vietnamese_8stars ,878
 for six please,which price range are looking for,<KB> resto_bangkok_moderate_vietnamese_7stars resto_bangkok_moderate_vietnamese_8stars ,878
 in a moderate price range please,ok let me look into some options for you,<KB> resto_bangkok_moderate_vietnamese_7stars resto_bangkok_moderate_vietnamese_8stars ,878
 <SILENCE>,what do you think of this option: resto_bangkok_moderate_vietnamese_8stars,<KB> resto_bangkok_moderate_vietnamese_7stars resto_bangkok_moderate_vietnamese_8stars ,878
 do you have something else,sure let me find an other option for you,<KB> resto_bangkok_moderate_vietnamese_7stars resto_bangkok_moderate_vietnamese_8stars ,878
