Call,Response,Count
may i have a table in a moderate price range in tokyo for eight with cantonese cuisine,i'm on it,823
<SILENCE>,ok let me look into some options for you,823
<SILENCE>,api_call cantonese tokyo eight moderate,823
instead could it be with korean cuisine,sure is there anything else to update,823
no,ok let me look into some options for you,823
<SILENCE>,api_call korean tokyo eight moderate,823
thanks,you're welcome,823
can you make a restaurant reservation for four in a cheap price range in hanoi with korean cuisine,i'm on it,824
<SILENCE>,ok let me look into some options for you,824
<SILENCE>,api_call korean hanoi four cheap,824
instead could it be in a moderate price range,sure is there anything else to update,824
instead could it be in beijing,sure is there anything else to update,824
no,ok let me look into some options for you,824
<SILENCE>,api_call korean beijing four moderate,824
you rock,you're welcome,824
can you make a restaurant reservation for eight people in a expensive price range with vietnamese cuisine in hanoi,i'm on it,825
<SILENCE>,ok let me look into some options for you,825
<SILENCE>,api_call vietnamese hanoi eight expensive,825
instead could it be with korean cuisine,sure is there anything else to update,825
actually i would prefer for six people,sure is there anything else to update,825
no,ok let me look into some options for you,825
<SILENCE>,api_call korean hanoi six expensive,825
thanks,you're welcome,825
may i have a table in tokyo with vietnamese food for eight people in a moderate price range,i'm on it,826
<SILENCE>,ok let me look into some options for you,826
<SILENCE>,api_call vietnamese tokyo eight moderate,826
instead could it be in a cheap price range,sure is there anything else to update,826
no,ok let me look into some options for you,826
<SILENCE>,api_call vietnamese tokyo eight cheap,826
thank you,you're welcome,826
can you make a restaurant reservation with japanese food in a moderate price range in bangkok for eight people,i'm on it,827
<SILENCE>,ok let me look into some options for you,827
<SILENCE>,api_call japanese bangkok eight moderate,827
instead could it be in a expensive price range,sure is there anything else to update,827
actually i would prefer with thai food,sure is there anything else to update,827
no,ok let me look into some options for you,827
<SILENCE>,api_call thai bangkok eight expensive,827
thank you,you're welcome,827
can you make a restaurant reservation for six people in hanoi in a expensive price range with vietnamese cuisine,i'm on it,828
<SILENCE>,ok let me look into some options for you,828
<SILENCE>,api_call vietnamese hanoi six expensive,828
actually i would prefer for four people,sure is there anything else to update,828
instead could it be in bangkok,sure is there anything else to update,828
no,ok let me look into some options for you,828
<SILENCE>,api_call vietnamese bangkok four expensive,828
thank you,you're welcome,828
can you make a restaurant reservation with cantonese food in a expensive price range for six people in tokyo,i'm on it,829
<SILENCE>,ok let me look into some options for you,829
<SILENCE>,api_call cantonese tokyo six expensive,829
instead could it be in a moderate price range,sure is there anything else to update,829
actually i would prefer in beijing,sure is there anything else to update,829
instead could it be with korean food,sure is there anything else to update,829
no,ok let me look into some options for you,829
<SILENCE>,api_call korean beijing six moderate,829
 you rock,you're welcome,829
i'd like to book a table with cantonese food for two people in a cheap price range in seoul,i'm on it,830
<SILENCE>,ok let me look into some options for you,830
<SILENCE>,api_call cantonese seoul two cheap,830
actually i would prefer for eight,sure is there anything else to update,830
no,ok let me look into some options for you,830
<SILENCE>,api_call cantonese seoul eight cheap,830
thank you,you're welcome,830
can you book a table with vietnamese cuisine in seoul in a cheap price range for four people,i'm on it,831
<SILENCE>,ok let me look into some options for you,831
<SILENCE>,api_call vietnamese seoul four cheap,831
instead could it be for eight people,sure is there anything else to update,831
actually i would prefer with cantonese food,sure is there anything else to update,831
no,ok let me look into some options for you,831
<SILENCE>,api_call cantonese seoul eight cheap,831
thanks,you're welcome,831
can you book a table for eight in a moderate price range in beijing with korean cuisine,i'm on it,832
<SILENCE>,ok let me look into some options for you,832
<SILENCE>,api_call korean beijing eight moderate,832
actually i would prefer in a expensive price range,sure is there anything else to update,832
actually i would prefer with thai food,sure is there anything else to update,832
instead could it be for four people,sure is there anything else to update,832
actually i would prefer in tokyo,sure is there anything else to update,832
no,ok let me look into some options for you,832
 <SILENCE>,api_call thai tokyo four expensive,832
 thank you,you're welcome,832
can you book a table with korean food for two in a cheap price range in beijing,i'm on it,833
<SILENCE>,ok let me look into some options for you,833
<SILENCE>,api_call korean beijing two cheap,833
actually i would prefer in a moderate price range,sure is there anything else to update,833
no,ok let me look into some options for you,833
