Call,Response,Count
can you make a restaurant reservation in a expensive price range in rome,i'm on it,867
<SILENCE>,any preference on a type of cuisine,867
with british food,how many people would be in your party,867
we will be eight,ok let me look into some options for you,867
<SILENCE>,api_call british rome eight expensive,867
can you book a table in rome with british cuisine,i'm on it,868
<SILENCE>,how many people would be in your party,868
for eight please,which price range are looking for,868
in a expensive price range please,ok let me look into some options for you,868
<SILENCE>,api_call british rome eight expensive,868
i'd like to book a table in a cheap price range,i'm on it,869
<SILENCE>,any preference on a type of cuisine,869
with french food,where should it be,869
madrid please,how many people would be in your party,869
for four people please,ok let me look into some options for you,869
<SILENCE>,api_call french madrid four cheap,869
may i have a table in a moderate price range,i'm on it,870
<SILENCE>,any preference on a type of cuisine,870
i love french food,where should it be,870
in london,how many people would be in your party,870
we will be six,ok let me look into some options for you,870
<SILENCE>,api_call french london six moderate,870
may i have a table,i'm on it,871
<SILENCE>,any preference on a type of cuisine,871
with french food,where should it be,871
in rome,how many people would be in your party,871
for four people please,which price range are looking for,871
in a moderate price range please,ok let me look into some options for you,871
<SILENCE>,api_call french rome four moderate,871
may i have a table in london,i'm on it,872
<SILENCE>,any preference on a type of cuisine,872
with french cuisine,how many people would be in your party,872
we will be six,which price range are looking for,872
in a moderate price range please,ok let me look into some options for you,872
<SILENCE>,api_call french london six moderate,872
i'd like to book a table with spanish food in a moderate price range for eight people,i'm on it,873
<SILENCE>,where should it be,873
london please,ok let me look into some options for you,873
<SILENCE>,api_call spanish london eight moderate,873
i'd like to book a table in london with indian cuisine in a moderate price range for two people,i'm on it,874
<SILENCE>,ok let me look into some options for you,874
<SILENCE>,api_call indian london two moderate,874
may i have a table,i'm on it,875
<SILENCE>,any preference on a type of cuisine,875
with spanish food,where should it be,875
paris please,how many people would be in your party,875
we will be six,which price range are looking for,875
in a cheap price range please,ok let me look into some options for you,875
<SILENCE>,api_call spanish paris six cheap,875
i'd like to book a table,i'm on it,876
<SILENCE>,any preference on a type of cuisine,876
i love french food,where should it be,876
in london,how many people would be in your party,876
for two please,which price range are looking for,876
i am looking for a cheap restaurant,ok let me look into some options for you,876
<SILENCE>,api_call french london two cheap,876
i'd like to book a table in a expensive price range with british cuisine,i'm on it,877
<SILENCE>,where should it be,877
in paris,how many people would be in your party,877
we will be six,ok let me look into some options for you,877
<SILENCE>,api_call british paris six expensive,877
can you make a restaurant reservation,i'm on it,878
<SILENCE>,any preference on a type of cuisine,878
with indian food,where should it be,878
london please,how many people would be in your party,878
for two please,which price range are looking for,878
in a cheap price range please,ok let me look into some options for you,878
<SILENCE>,api_call indian london two cheap,878
may i have a table with british cuisine in rome in a expensive price range,i'm on it,879
<SILENCE>,how many people would be in your party,879
for four people please,ok let me look into some options for you,879
<SILENCE>,api_call british rome four expensive,879
can you make a restaurant reservation with british cuisine in madrid for four people in a moderate price range,i'm on it,880
<SILENCE>,ok let me look into some options for you,880
<SILENCE>,api_call british madrid four moderate,880
can you make a restaurant reservation in paris for four people,i'm on it,881
<SILENCE>,any preference on a type of cuisine,881
with indian cuisine,which price range are looking for,881
in a expensive price range please,ok let me look into some options for you,881
<SILENCE>,api_call indian paris four expensive,881
can you book a table for four people in a expensive price range in paris with spanish food,i'm on it,882
