Call,Response,KB,Count
 <SILENCE>,what do you think of this option: resto_rome_moderate_british_4stars,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,751
 no i don't like that,sure let me find an other option for you,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,751
 <SILENCE>,what do you think of this option: resto_rome_moderate_british_2stars,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,751
 let's do it,great let me do the reservation,<KB> resto_rome_moderate_british_2stars resto_rome_moderate_british_8stars ,751
 hi,hello what can i help you with today,,752
 can you book a table in bombay,i'm on it,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,752
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,752
 i love french food,how many people would be in your party,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,752
 for six people please,which price range are looking for,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,752
 in a moderate price range please,ok let me look into some options for you,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,752
 <SILENCE>,what do you think of this option: resto_bombay_moderate_french_6stars,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,752
 no this does not work for me,sure let me find an other option for you,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,752
 <SILENCE>,what do you think of this option: resto_bombay_moderate_french_5stars,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,752
 i love that,great let me do the reservation,<KB> resto_bombay_moderate_french_5stars resto_bombay_moderate_french_6stars ,752
 hi,hello what can i help you with today,,753
 can you book a table,i'm on it,<KB> resto_madrid_moderate_french_3stars resto_madrid_moderate_french_8stars ,753
 <SILENCE>,any preference on a type of cuisine,<KB> resto_madrid_moderate_french_3stars resto_madrid_moderate_french_8stars ,753
 with french cuisine,where should it be,<KB> resto_madrid_moderate_french_3stars resto_madrid_moderate_french_8stars ,753
 madrid please,how many people would be in your party,<KB> resto_madrid_moderate_french_3stars resto_madrid_moderate_french_8stars ,753
 for two please,which price range are looking for,<KB> resto_madrid_moderate_french_3stars resto_madrid_moderate_french_8stars ,753
 in a moderate price range please,ok let me look into some options for you,<KB> resto_madrid_moderate_french_3stars resto_madrid_moderate_french_8stars ,753
 <SILENCE>,what do you think of this option: resto_madrid_moderate_french_8stars,<KB> resto_madrid_moderate_french_3stars resto_madrid_moderate_french_8stars ,753
 it's perfect,great let me do the reservation,<KB> resto_madrid_moderate_french_3stars resto_madrid_moderate_french_8stars ,753
 hi,hello what can i help you with today,,754
 may i have a table in a moderate price range in bombay,i'm on it,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_3stars ,754
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_3stars ,754
 i love british food,how many people would be in your party,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_3stars ,754
 for six people please,ok let me look into some options for you,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_3stars ,754
 <SILENCE>,what do you think of this option: resto_bombay_moderate_british_8stars,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_3stars ,754
 do you have something else,sure let me find an other option for you,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_3stars ,754
 <SILENCE>,what do you think of this option: resto_bombay_moderate_british_3stars,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_3stars ,754
 let's do it,great let me do the reservation,<KB> resto_bombay_moderate_british_2stars resto_bombay_moderate_british_3stars ,754
 hi,hello what can i help you with today,,755
 can you book a table with italian food,i'm on it,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 <SILENCE>,where should it be,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 bombay please,how many people would be in your party,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 for six please,which price range are looking for,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 in a cheap price range please,ok let me look into some options for you,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 <SILENCE>,what do you think of this option: resto_bombay_cheap_italian_8stars,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 no i don't like that,sure let me find an other option for you,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 <SILENCE>,what do you think of this option: resto_bombay_cheap_italian_4stars,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 do you have something else,sure let me find an other option for you,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 <SILENCE>,what do you think of this option: resto_bombay_cheap_italian_3stars,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 do you have something else,sure let me find an other option for you,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 <SILENCE>,what do you think of this option: resto_bombay_cheap_italian_2stars,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 do you have something else,sure let me find an other option for you,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 <SILENCE>,what do you think of this option: resto_bombay_cheap_italian_1stars,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 that looks great,great let me do the reservation,<KB> resto_bombay_cheap_italian_3stars resto_bombay_cheap_italian_4stars ,755
 hello,hello what can i help you with today,,756
 i'd like to book a table with french food in a expensive price range for six,i'm on it,<KB> resto_paris_expensive_french_1stars resto_paris_expensive_french_8stars ,756
 <SILENCE>,where should it be,<KB> resto_paris_expensive_french_1stars resto_paris_expensive_french_8stars ,756
 paris please,ok let me look into some options for you,<KB> resto_paris_expensive_french_1stars resto_paris_expensive_french_8stars ,756
 <SILENCE>,what do you think of this option: resto_paris_expensive_french_8stars,<KB> resto_paris_expensive_french_1stars resto_paris_expensive_french_8stars ,756
 no i don't like that,sure let me find an other option for you,<KB> resto_paris_expensive_french_1stars resto_paris_expensive_french_8stars ,756
 <SILENCE>,what do you think of this option: resto_paris_expensive_french_7stars,<KB> resto_paris_expensive_french_1stars resto_paris_expensive_french_8stars ,756
 that looks great,great let me do the reservation,<KB> resto_paris_expensive_french_1stars resto_paris_expensive_french_8stars ,756
 hello,hello what can i help you with today,,757
 may i have a table in a cheap price range with italian cuisine,i'm on it,<KB> resto_rome_cheap_italian_5stars resto_rome_cheap_italian_6stars ,757
 <SILENCE>,where should it be,<KB> resto_rome_cheap_italian_5stars resto_rome_cheap_italian_6stars ,757
 in rome,how many people would be in your party,<KB> resto_rome_cheap_italian_5stars resto_rome_cheap_italian_6stars ,757
 for two please,ok let me look into some options for you,<KB> resto_rome_cheap_italian_5stars resto_rome_cheap_italian_6stars ,757
 <SILENCE>,what do you think of this option: resto_rome_cheap_italian_6stars,<KB> resto_rome_cheap_italian_5stars resto_rome_cheap_italian_6stars ,757
 that looks great,great let me do the reservation,<KB> resto_rome_cheap_italian_5stars resto_rome_cheap_italian_6stars ,757
 hi,hello what can i help you with today,,758
 i'd like to book a table,i'm on it,<KB> resto_bombay_moderate_indian_2stars resto_bombay_moderate_indian_3stars ,758
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bombay_moderate_indian_2stars resto_bombay_moderate_indian_3stars ,758
 i love indian food,where should it be,<KB> resto_bombay_moderate_indian_2stars resto_bombay_moderate_indian_3stars ,758
 bombay please,how many people would be in your party,<KB> resto_bombay_moderate_indian_2stars resto_bombay_moderate_indian_3stars ,758
 for two please,which price range are looking for,<KB> resto_bombay_moderate_indian_2stars resto_bombay_moderate_indian_3stars ,758
 in a moderate price range please,ok let me look into some options for you,<KB> resto_bombay_moderate_indian_2stars resto_bombay_moderate_indian_3stars ,758
 <SILENCE>,what do you think of this option: resto_bombay_moderate_indian_3stars,<KB> resto_bombay_moderate_indian_2stars resto_bombay_moderate_indian_3stars ,758
 no i don't like that,sure let me find an other option for you,<KB> resto_bombay_moderate_indian_2stars resto_bombay_moderate_indian_3stars ,758
 <SILENCE>,what do you think of this option: resto_bombay_moderate_indian_2stars,<KB> resto_bombay_moderate_indian_2stars resto_bombay_moderate_indian_3stars ,758
 that looks great,great let me do the reservation,<KB> resto_bombay_moderate_indian_2stars resto_bombay_moderate_indian_3stars ,758
 hi,hello what can i help you with today,,759
 i'd like to book a table in madrid in a cheap price range with british cuisine for four people,i'm on it,<KB> resto_madrid_cheap_british_7stars resto_madrid_cheap_british_8stars ,759
 <SILENCE>,ok let me look into some options for you,<KB> resto_madrid_cheap_british_7stars resto_madrid_cheap_british_8stars ,759
 <SILENCE>,what do you think of this option: resto_madrid_cheap_british_8stars,<KB> resto_madrid_cheap_british_7stars resto_madrid_cheap_british_8stars ,759
 no this does not work for me,sure let me find an other option for you,<KB> resto_madrid_cheap_british_7stars resto_madrid_cheap_british_8stars ,759
 <SILENCE>,what do you think of this option: resto_madrid_cheap_british_7stars,<KB> resto_madrid_cheap_british_7stars resto_madrid_cheap_british_8stars ,759
 it's perfect,great let me do the reservation,<KB> resto_madrid_cheap_british_7stars resto_madrid_cheap_british_8stars ,759
 good morning,hello what can i help you with today,,760
 may i have a table,i'm on it,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,760
 <SILENCE>,any preference on a type of cuisine,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,760
 i love british food,where should it be,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,760
 in paris,how many people would be in your party,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,760
 for two please,which price range are looking for,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,760
 i am looking for a cheap restaurant,ok let me look into some options for you,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,760
 <SILENCE>,what do you think of this option: resto_paris_cheap_british_7stars,<KB> resto_paris_cheap_british_6stars resto_paris_cheap_british_7stars ,760
